"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","category"
"Cdh4",0.942629161480928,0.0131884592650369,0.75,0.25,1,"Cdh4","Not Significant"
"Gm43566",0.942629161480928,0.0131884592650369,0.75,0.25,1,"Gm43566","Not Significant"
"Olfr677",0.942629161480928,0.0131884592650369,0.75,0.25,1,"Olfr677","Not Significant"
"Ccdc151",0.942629161480928,0.0131884592650369,0.75,0.25,1,"Ccdc151","Not Significant"
"1500009L16Rik",0.942629161480928,0.0131884592650369,0.75,0.25,1,"1500009L16Rik","Not Significant"
"Btnl6",0.942629161480928,0.0131884592650369,0.75,0.25,1,"Btnl6","Not Significant"
"Gm37800",0.942678328206187,0.0374638170145205,0.75,0.75,1,"Gm37800","Not Significant"
"Col19a1",0.942757067675284,0.003069268596253,0.25,0,1,"Col19a1","Not Significant"
"Khdrbs2",0.942757067675284,0.003069268596253,0.25,0,1,"Khdrbs2","Not Significant"
"4933424G06Rik",0.942757067675284,0.003069268596253,0.25,0,1,"4933424G06Rik","Not Significant"
"1700066B17Rik",0.942757067675284,0.003069268596253,0.25,0,1,"1700066B17Rik","Not Significant"
"Pantr1",0.942757067675284,0.003069268596253,0.25,0,1,"Pantr1","Not Significant"
"Gm29453",0.942757067675284,0.003069268596253,0.25,0,1,"Gm29453","Not Significant"
"Gm553",0.942757067675284,0.003069268596253,0.25,0,1,"Gm553","Not Significant"
"1700019A02Rik",0.942757067675284,0.003069268596253,0.25,0,1,"1700019A02Rik","Not Significant"
"Ccdc150",0.942757067675284,0.003069268596253,0.25,0,1,"Ccdc150","Not Significant"
"Gm10561",0.942757067675284,0.003069268596253,0.25,0,1,"Gm10561","Not Significant"
"Cdk15",0.942757067675284,0.003069268596253,0.25,0,1,"Cdk15","Not Significant"
"Unc80",0.942757067675284,0.003069268596253,0.25,0,1,"Unc80","Not Significant"
"Prkag3",0.942757067675284,0.003069268596253,0.25,0,1,"Prkag3","Not Significant"
"Cryba2",0.942757067675284,0.003069268596253,0.25,0,1,"Cryba2","Not Significant"
"Ihh",0.942757067675284,0.003069268596253,0.25,0,1,"Ihh","Not Significant"
"4933407L21Rik",0.942757067675284,0.003069268596253,0.25,0,1,"4933407L21Rik","Not Significant"
"Gm28884",0.942757067675284,0.003069268596253,0.25,0,1,"Gm28884","Not Significant"
"Gm28536",0.942757067675284,0.003069268596253,0.25,0,1,"Gm28536","Not Significant"
"Htr5b",0.942757067675284,0.003069268596253,0.25,0,1,"Htr5b","Not Significant"
"Gm16081",0.942757067675284,0.003069268596253,0.25,0,1,"Gm16081","Not Significant"
"Il19",0.942757067675284,0.003069268596253,0.25,0,1,"Il19","Not Significant"
"Gm28913",0.942757067675284,0.003069268596253,0.25,0,1,"Gm28913","Not Significant"
"Ren1",0.942757067675284,0.003069268596253,0.25,0,1,"Ren1","Not Significant"
"Prelp",0.942757067675284,0.003069268596253,0.25,0,1,"Prelp","Not Significant"
"Adora1",0.942757067675284,0.003069268596253,0.25,0,1,"Adora1","Not Significant"
"Tnni1",0.942757067675284,0.003069268596253,0.25,0,1,"Tnni1","Not Significant"
"Tnnt2",0.942757067675284,0.003069268596253,0.25,0,1,"Tnnt2","Not Significant"
"4930596I21Rik",0.942757067675284,0.003069268596253,0.25,0,1,"4930596I21Rik","Not Significant"
"Gm8947",0.942757067675284,0.003069268596253,0.25,0,1,"Gm8947","Not Significant"
"Nphs2",0.942757067675284,0.003069268596253,0.25,0,1,"Nphs2","Not Significant"
"Tnfsf4",0.942757067675284,0.003069268596253,0.25,0,1,"Tnfsf4","Not Significant"
"Ccdc190",0.942757067675284,0.003069268596253,0.25,0,1,"Ccdc190","Not Significant"
"Gm37502",0.942757067675284,0.003069268596253,0.25,0,1,"Gm37502","Not Significant"
"Sh2d1b2",0.942757067675284,0.003069268596253,0.25,0,1,"Sh2d1b2","Not Significant"
"Olfr1408",0.942757067675284,0.003069268596253,0.25,0,1,"Olfr1408","Not Significant"
"Gm26801",0.942757067675284,0.003069268596253,0.25,0,1,"Gm26801","Not Significant"
"Gm37306",0.942757067675284,0.003069268596253,0.25,0,1,"Gm37306","Not Significant"
"2210411M09Rik",0.942757067675284,0.003069268596253,0.25,0,1,"2210411M09Rik","Not Significant"
"Dnah14",0.942757067675284,0.003069268596253,0.25,0,1,"Dnah14","Not Significant"
"Gm37422",0.942757067675284,0.003069268596253,0.25,0,1,"Gm37422","Not Significant"
"Gm28172",0.942757067675284,0.003069268596253,0.25,0,1,"Gm28172","Not Significant"
"Gm32250",0.942757067675284,0.003069268596253,0.25,0,1,"Gm32250","Not Significant"
"Gm36988",0.942757067675284,0.003069268596253,0.25,0,1,"Gm36988","Not Significant"
"Carlr",0.942757067675284,0.003069268596253,0.25,0,1,"Carlr","Not Significant"
"Cysrt1",0.942757067675284,0.003069268596253,0.25,0,1,"Cysrt1","Not Significant"
"Gm13398",0.942757067675284,0.003069268596253,0.25,0,1,"Gm13398","Not Significant"
"Mymk",0.942757067675284,0.003069268596253,0.25,0,1,"Mymk","Not Significant"
"Ppp1r26",0.942757067675284,0.003069268596253,0.25,0,1,"Ppp1r26","Not Significant"
"Gm13524",0.942757067675284,0.003069268596253,0.25,0,1,"Gm13524","Not Significant"
"Lhx6",0.942757067675284,0.003069268596253,0.25,0,1,"Lhx6","Not Significant"
"Olfr357",0.942757067675284,0.003069268596253,0.25,0,1,"Olfr357","Not Significant"
"Olfr358",0.942757067675284,0.003069268596253,0.25,0,1,"Olfr358","Not Significant"
"Crb2",0.942757067675284,0.003069268596253,0.25,0,1,"Crb2","Not Significant"
"Gm13483",0.942757067675284,0.003069268596253,0.25,0,1,"Gm13483","Not Significant"
"Galnt5",0.942757067675284,0.003069268596253,0.25,0,1,"Galnt5","Not Significant"
"Gm13571",0.942757067675284,0.003069268596253,0.25,0,1,"Gm13571","Not Significant"
"Gcg",0.942757067675284,0.003069268596253,0.25,0,1,"Gcg","Not Significant"
"Slc38a11",0.942757067675284,0.003069268596253,0.25,0,1,"Slc38a11","Not Significant"
"Gm13617",0.942757067675284,0.003069268596253,0.25,0,1,"Gm13617","Not Significant"
"Gm13613",0.942757067675284,0.003069268596253,0.25,0,1,"Gm13613","Not Significant"
"Gm19426",0.942757067675284,0.003069268596253,0.25,0,1,"Gm19426","Not Significant"
"Olfr1002",0.942757067675284,0.003069268596253,0.25,0,1,"Olfr1002","Not Significant"
"Olfr1023",0.942757067675284,0.003069268596253,0.25,0,1,"Olfr1023","Not Significant"
"Olfr1056",0.942757067675284,0.003069268596253,0.25,0,1,"Olfr1056","Not Significant"
"Gm13723",0.942757067675284,0.003069268596253,0.25,0,1,"Gm13723","Not Significant"
"Olfr1109",0.942757067675284,0.003069268596253,0.25,0,1,"Olfr1109","Not Significant"
"Olfr73",0.942757067675284,0.003069268596253,0.25,0,1,"Olfr73","Not Significant"
"Gm13920",0.942757067675284,0.003069268596253,0.25,0,1,"Gm13920","Not Significant"
"Gm45346",0.942757067675284,0.003069268596253,0.25,0,1,"Gm45346","Not Significant"
"Olfr1281",0.942757067675284,0.003069268596253,0.25,0,1,"Olfr1281","Not Significant"
"Exd1",0.942757067675284,0.003069268596253,0.25,0,1,"Exd1","Not Significant"
"Ctxn2",0.942757067675284,0.003069268596253,0.25,0,1,"Ctxn2","Not Significant"
"Gm29010",0.942757067675284,0.003069268596253,0.25,0,1,"Gm29010","Not Significant"
"AI847159",0.942757067675284,0.003069268596253,0.25,0,1,"AI847159","Not Significant"
"Chgb",0.942757067675284,0.003069268596253,0.25,0,1,"Chgb","Not Significant"
"Gm14123",0.942757067675284,0.003069268596253,0.25,0,1,"Gm14123","Not Significant"
"Mmp24",0.942757067675284,0.003069268596253,0.25,0,1,"Mmp24","Not Significant"
"Gm16098",0.942757067675284,0.003069268596253,0.25,0,1,"Gm16098","Not Significant"
"Spata25",0.942757067675284,0.003069268596253,0.25,0,1,"Spata25","Not Significant"
"Eya2",0.942757067675284,0.003069268596253,0.25,0,1,"Eya2","Not Significant"
"Gm14321",0.942757067675284,0.003069268596253,0.25,0,1,"Gm14321","Not Significant"
"Gcnt7",0.942757067675284,0.003069268596253,0.25,0,1,"Gcnt7","Not Significant"
"Birc7",0.942757067675284,0.003069268596253,0.25,0,1,"Birc7","Not Significant"
"1700064H15Rik",0.942757067675284,0.003069268596253,0.25,0,1,"1700064H15Rik","Not Significant"
"Gm33051",0.942757067675284,0.003069268596253,0.25,0,1,"Gm33051","Not Significant"
"Lrrc31",0.942757067675284,0.003069268596253,0.25,0,1,"Lrrc31","Not Significant"
"Gm38025",0.942757067675284,0.003069268596253,0.25,0,1,"Gm38025","Not Significant"
"Gm43140",0.942757067675284,0.003069268596253,0.25,0,1,"Gm43140","Not Significant"
"Sox2ot",0.942757067675284,0.003069268596253,0.25,0,1,"Sox2ot","Not Significant"
"Gm36823",0.942757067675284,0.003069268596253,0.25,0,1,"Gm36823","Not Significant"
"1700017G19Rik",0.942757067675284,0.003069268596253,0.25,0,1,"1700017G19Rik","Not Significant"
"Gm37229",0.942757067675284,0.003069268596253,0.25,0,1,"Gm37229","Not Significant"
"Smad9",0.942757067675284,0.003069268596253,0.25,0,1,"Smad9","Not Significant"
"Erich6",0.942757067675284,0.003069268596253,0.25,0,1,"Erich6","Not Significant"
"Gpr87",0.942757067675284,0.003069268596253,0.25,0,1,"Gpr87","Not Significant"
"Plch1",0.942757067675284,0.003069268596253,0.25,0,1,"Plch1","Not Significant"
"Bcan",0.942757067675284,0.003069268596253,0.25,0,1,"Bcan","Not Significant"
"Gm3764",0.942757067675284,0.003069268596253,0.25,0,1,"Gm3764","Not Significant"
"Gm20652",0.942757067675284,0.003069268596253,0.25,0,1,"Gm20652","Not Significant"
"Gm42939",0.942757067675284,0.003069268596253,0.25,0,1,"Gm42939","Not Significant"
"Tspan2os",0.942757067675284,0.003069268596253,0.25,0,1,"Tspan2os","Not Significant"
"Tmigd3",0.942757067675284,0.003069268596253,0.25,0,1,"Tmigd3","Not Significant"
"Lrrc39",0.942757067675284,0.003069268596253,0.25,0,1,"Lrrc39","Not Significant"
"Tmem56",0.942757067675284,0.003069268596253,0.25,0,1,"Tmem56","Not Significant"
"Ugt8a",0.942757067675284,0.003069268596253,0.25,0,1,"Ugt8a","Not Significant"
"Uox",0.942757067675284,0.003069268596253,0.25,0,1,"Uox","Not Significant"
"Gm16213",0.942757067675284,0.003069268596253,0.25,0,1,"Gm16213","Not Significant"
"Gm33466",0.942757067675284,0.003069268596253,0.25,0,1,"Gm33466","Not Significant"
"A830012C17Rik",0.942757067675284,0.003069268596253,0.25,0,1,"A830012C17Rik","Not Significant"
"Tox",0.942757067675284,0.003069268596253,0.25,0,1,"Tox","Not Significant"
"Cdh17",0.942757067675284,0.003069268596253,0.25,0,1,"Cdh17","Not Significant"
"Gm11842",0.942757067675284,0.003069268596253,0.25,0,1,"Gm11842","Not Significant"
"Gm13307",0.942757067675284,0.003069268596253,0.25,0,1,"Gm13307","Not Significant"
"Sit1",0.942757067675284,0.003069268596253,0.25,0,1,"Sit1","Not Significant"
"Grin3a",0.942757067675284,0.003069268596253,0.25,0,1,"Grin3a","Not Significant"
"Gm12530",0.942757067675284,0.003069268596253,0.25,0,1,"Gm12530","Not Significant"
"Rasef",0.942757067675284,0.003069268596253,0.25,0,1,"Rasef","Not Significant"
"Gm5860",0.942757067675284,0.003069268596253,0.25,0,1,"Gm5860","Not Significant"
"Gm49890",0.942757067675284,0.003069268596253,0.25,0,1,"Gm49890","Not Significant"
"Gm49891",0.942757067675284,0.003069268596253,0.25,0,1,"Gm49891","Not Significant"
"Lepr",0.942757067675284,0.003069268596253,0.25,0,1,"Lepr","Not Significant"
"Gm12728",0.942757067675284,0.003069268596253,0.25,0,1,"Gm12728","Not Significant"
"Pcsk9",0.942757067675284,0.003069268596253,0.25,0,1,"Pcsk9","Not Significant"
"Ttc22",0.942757067675284,0.003069268596253,0.25,0,1,"Ttc22","Not Significant"
"Slc6a9",0.942757067675284,0.003069268596253,0.25,0,1,"Slc6a9","Not Significant"
"Artn",0.942757067675284,0.003069268596253,0.25,0,1,"Artn","Not Significant"
"Tie1",0.942757067675284,0.003069268596253,0.25,0,1,"Tie1","Not Significant"
"2610528J11Rik",0.942757067675284,0.003069268596253,0.25,0,1,"2610528J11Rik","Not Significant"
"Gm8439",0.942757067675284,0.003069268596253,0.25,0,1,"Gm8439","Not Significant"
"Gm12925",0.942757067675284,0.003069268596253,0.25,0,1,"Gm12925","Not Significant"
"A3galt2",0.942757067675284,0.003069268596253,0.25,0,1,"A3galt2","Not Significant"
"Zbtb8b",0.942757067675284,0.003069268596253,0.25,0,1,"Zbtb8b","Not Significant"
"Gm12979",0.942757067675284,0.003069268596253,0.25,0,1,"Gm12979","Not Significant"
"Gm12963",0.942757067675284,0.003069268596253,0.25,0,1,"Gm12963","Not Significant"
"Gm10570",0.942757067675284,0.003069268596253,0.25,0,1,"Gm10570","Not Significant"
"Gm13063",0.942757067675284,0.003069268596253,0.25,0,1,"Gm13063","Not Significant"
"Gm12974",0.942757067675284,0.003069268596253,0.25,0,1,"Gm12974","Not Significant"
"Zfp683",0.942757067675284,0.003069268596253,0.25,0,1,"Zfp683","Not Significant"
"Catsper4",0.942757067675284,0.003069268596253,0.25,0,1,"Catsper4","Not Significant"
"Gm27022",0.942757067675284,0.003069268596253,0.25,0,1,"Gm27022","Not Significant"
"Platr16",0.942757067675284,0.003069268596253,0.25,0,1,"Platr16","Not Significant"
"Speer4e",0.942757067675284,0.003069268596253,0.25,0,1,"Speer4e","Not Significant"
"Lhfpl3",0.942757067675284,0.003069268596253,0.25,0,1,"Lhfpl3","Not Significant"
"Asic3",0.942757067675284,0.003069268596253,0.25,0,1,"Asic3","Not Significant"
"Smarcd3",0.942757067675284,0.003069268596253,0.25,0,1,"Smarcd3","Not Significant"
"Cnpy1",0.942757067675284,0.003069268596253,0.25,0,1,"Cnpy1","Not Significant"
"Slc5a1",0.942757067675284,0.003069268596253,0.25,0,1,"Slc5a1","Not Significant"
"Gm42849",0.942757067675284,0.003069268596253,0.25,0,1,"Gm42849","Not Significant"
"Gm1043",0.942757067675284,0.003069268596253,0.25,0,1,"Gm1043","Not Significant"
"Otop1",0.942757067675284,0.003069268596253,0.25,0,1,"Otop1","Not Significant"
"4930513D17Rik",0.942757067675284,0.003069268596253,0.25,0,1,"4930513D17Rik","Not Significant"
"Gm42716",0.942757067675284,0.003069268596253,0.25,0,1,"Gm42716","Not Significant"
"G6pd2",0.942757067675284,0.003069268596253,0.25,0,1,"G6pd2","Not Significant"
"Gm31363",0.942757067675284,0.003069268596253,0.25,0,1,"Gm31363","Not Significant"
"Gm7467",0.942757067675284,0.003069268596253,0.25,0,1,"Gm7467","Not Significant"
"Arl9",0.942757067675284,0.003069268596253,0.25,0,1,"Arl9","Not Significant"
"Gm26692",0.942757067675284,0.003069268596253,0.25,0,1,"Gm26692","Not Significant"
"Asphd2",0.942757067675284,0.003069268596253,0.25,0,1,"Asphd2","Not Significant"
"Tmem211",0.942757067675284,0.003069268596253,0.25,0,1,"Tmem211","Not Significant"
"Gm43579",0.942757067675284,0.003069268596253,0.25,0,1,"Gm43579","Not Significant"
"Oas1e",0.942757067675284,0.003069268596253,0.25,0,1,"Oas1e","Not Significant"
"Gm43409",0.942757067675284,0.003069268596253,0.25,0,1,"Gm43409","Not Significant"
"Gm15751",0.942757067675284,0.003069268596253,0.25,0,1,"Gm15751","Not Significant"
"Mmp17",0.942757067675284,0.003069268596253,0.25,0,1,"Mmp17","Not Significant"
"Gm43604",0.942757067675284,0.003069268596253,0.25,0,1,"Gm43604","Not Significant"
"4933404O12Rik",0.942757067675284,0.003069268596253,0.25,0,1,"4933404O12Rik","Not Significant"
"Radil",0.942757067675284,0.003069268596253,0.25,0,1,"Radil","Not Significant"
"Rbakdn",0.942757067675284,0.003069268596253,0.25,0,1,"Rbakdn","Not Significant"
"Gm26597",0.942757067675284,0.003069268596253,0.25,0,1,"Gm26597","Not Significant"
"Col28a1",0.942757067675284,0.003069268596253,0.25,0,1,"Col28a1","Not Significant"
"Foxp2",0.942757067675284,0.003069268596253,0.25,0,1,"Foxp2","Not Significant"
"Wnt2",0.942757067675284,0.003069268596253,0.25,0,1,"Wnt2","Not Significant"
"Gm3294",0.942757067675284,0.003069268596253,0.25,0,1,"Gm3294","Not Significant"
"Tmem213",0.942757067675284,0.003069268596253,0.25,0,1,"Tmem213","Not Significant"
"Epha1",0.942757067675284,0.003069268596253,0.25,0,1,"Epha1","Not Significant"
"Olfr457",0.942757067675284,0.003069268596253,0.25,0,1,"Olfr457","Not Significant"
"Gimap7",0.942757067675284,0.003069268596253,0.25,0,1,"Gimap7","Not Significant"
"0610033M10Rik",0.942757067675284,0.003069268596253,0.25,0,1,"0610033M10Rik","Not Significant"
"9130019P16Rik",0.942757067675284,0.003069268596253,0.25,0,1,"9130019P16Rik","Not Significant"
"A730020E08Rik",0.942757067675284,0.003069268596253,0.25,0,1,"A730020E08Rik","Not Significant"
"Igkv5-48",0.942757067675284,0.003069268596253,0.25,0,1,"Igkv5-48","Not Significant"
"Igkv8-24",0.942757067675284,0.003069268596253,0.25,0,1,"Igkv8-24","Not Significant"
"Gm30211",0.942757067675284,0.003069268596253,0.25,0,1,"Gm30211","Not Significant"
"Atoh8",0.942757067675284,0.003069268596253,0.25,0,1,"Atoh8","Not Significant"
"Gm20560",0.942757067675284,0.003069268596253,0.25,0,1,"Gm20560","Not Significant"
"Gm9008",0.942757067675284,0.003069268596253,0.25,0,1,"Gm9008","Not Significant"
"Actg2",0.942757067675284,0.003069268596253,0.25,0,1,"Actg2","Not Significant"
"Egr4",0.942757067675284,0.003069268596253,0.25,0,1,"Egr4","Not Significant"
"Gm44091",0.942757067675284,0.003069268596253,0.25,0,1,"Gm44091","Not Significant"
"Gm43904",0.942757067675284,0.003069268596253,0.25,0,1,"Gm43904","Not Significant"
"Gm32592",0.942757067675284,0.003069268596253,0.25,0,1,"Gm32592","Not Significant"
"Vmn2r20",0.942757067675284,0.003069268596253,0.25,0,1,"Vmn2r20","Not Significant"
"A230083G16Rik",0.942757067675284,0.003069268596253,0.25,0,1,"A230083G16Rik","Not Significant"
"4930417O13Rik",0.942757067675284,0.003069268596253,0.25,0,1,"4930417O13Rik","Not Significant"
"Klrb1",0.942757067675284,0.003069268596253,0.25,0,1,"Klrb1","Not Significant"
"4922502D21Rik",0.942757067675284,0.003069268596253,0.25,0,1,"4922502D21Rik","Not Significant"
"4933406J09Rik",0.942757067675284,0.003069268596253,0.25,0,1,"4933406J09Rik","Not Significant"
"Gm38910",0.942757067675284,0.003069268596253,0.25,0,1,"Gm38910","Not Significant"
"Pde6h",0.942757067675284,0.003069268596253,0.25,0,1,"Pde6h","Not Significant"
"Slco1a4",0.942757067675284,0.003069268596253,0.25,0,1,"Slco1a4","Not Significant"
"Gm31108",0.942757067675284,0.003069268596253,0.25,0,1,"Gm31108","Not Significant"
"Sox5",0.942757067675284,0.003069268596253,0.25,0,1,"Sox5","Not Significant"
"1700003I16Rik",0.942757067675284,0.003069268596253,0.25,0,1,"1700003I16Rik","Not Significant"
"Vmn2r28",0.942757067675284,0.003069268596253,0.25,0,1,"Vmn2r28","Not Significant"
"Vmn2r29",0.942757067675284,0.003069268596253,0.25,0,1,"Vmn2r29","Not Significant"
"Vmn1r66",0.942757067675284,0.003069268596253,0.25,0,1,"Vmn1r66","Not Significant"
"Vmn2r56",0.942757067675284,0.003069268596253,0.25,0,1,"Vmn2r56","Not Significant"
"Vmn1r85",0.942757067675284,0.003069268596253,0.25,0,1,"Vmn1r85","Not Significant"
"Psg19",0.942757067675284,0.003069268596253,0.25,0,1,"Psg19","Not Significant"
"Nkpd1",0.942757067675284,0.003069268596253,0.25,0,1,"Nkpd1","Not Significant"
"Gm44659",0.942757067675284,0.003069268596253,0.25,0,1,"Gm44659","Not Significant"
"Vmn1r168",0.942757067675284,0.003069268596253,0.25,0,1,"Vmn1r168","Not Significant"
"Ceacam10",0.942757067675284,0.003069268596253,0.25,0,1,"Ceacam10","Not Significant"
"Prx",0.942757067675284,0.003069268596253,0.25,0,1,"Prx","Not Significant"
"Fcgbp",0.942757067675284,0.003069268596253,0.25,0,1,"Fcgbp","Not Significant"
"Ggn",0.942757067675284,0.003069268596253,0.25,0,1,"Ggn","Not Significant"
"Scgb1b3",0.942757067675284,0.003069268596253,0.25,0,1,"Scgb1b3","Not Significant"
"Vmn2r63",0.942757067675284,0.003069268596253,0.25,0,1,"Vmn2r63","Not Significant"
"Klk1b9",0.942757067675284,0.003069268596253,0.25,0,1,"Klk1b9","Not Significant"
"Lrrc4b",0.942757067675284,0.003069268596253,0.25,0,1,"Lrrc4b","Not Significant"
"Tph1",0.942757067675284,0.003069268596253,0.25,0,1,"Tph1","Not Significant"
"Ptpn5",0.942757067675284,0.003069268596253,0.25,0,1,"Ptpn5","Not Significant"
"Mrgprb1",0.942757067675284,0.003069268596253,0.25,0,1,"Mrgprb1","Not Significant"
"Mrgprb2",0.942757067675284,0.003069268596253,0.25,0,1,"Mrgprb2","Not Significant"
"B230209E15Rik",0.942757067675284,0.003069268596253,0.25,0,1,"B230209E15Rik","Not Significant"
"A230057D06Rik",0.942757067675284,0.003069268596253,0.25,0,1,"A230057D06Rik","Not Significant"
"Peg12",0.942757067675284,0.003069268596253,0.25,0,1,"Peg12","Not Significant"
"Aldh1a3",0.942757067675284,0.003069268596253,0.25,0,1,"Aldh1a3","Not Significant"
"A730056A06Rik",0.942757067675284,0.003069268596253,0.25,0,1,"A730056A06Rik","Not Significant"
"Gm21057",0.942757067675284,0.003069268596253,0.25,0,1,"Gm21057","Not Significant"
"Alpk3",0.942757067675284,0.003069268596253,0.25,0,1,"Alpk3","Not Significant"
"Gm10160",0.942757067675284,0.003069268596253,0.25,0,1,"Gm10160","Not Significant"
"Gm36584",0.942757067675284,0.003069268596253,0.25,0,1,"Gm36584","Not Significant"
"Olfr290",0.942757067675284,0.003069268596253,0.25,0,1,"Olfr290","Not Significant"
"Ccdc81",0.942757067675284,0.003069268596253,0.25,0,1,"Ccdc81","Not Significant"
"Gm45159",0.942757067675284,0.003069268596253,0.25,0,1,"Gm45159","Not Significant"
"Gm45591",0.942757067675284,0.003069268596253,0.25,0,1,"Gm45591","Not Significant"
"Art5",0.942757067675284,0.003069268596253,0.25,0,1,"Art5","Not Significant"
"Olfr558",0.942757067675284,0.003069268596253,0.25,0,1,"Olfr558","Not Significant"
"Olfr596",0.942757067675284,0.003069268596253,0.25,0,1,"Olfr596","Not Significant"
